id	label	message
4266	0	 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
913	0	Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
1095	0	Now only i reached home. . . I am very tired now. . I will come tomorro
1000	0	Aight will do, thanks again for comin out
3933	0	Sos! Any amount i can get pls.
366	0	Well i know Z will take care of me. So no worries.
1821	0	I'll probably be by tomorrow (or even later tonight if something's going on)
3230	1	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
1121	0	Cancel cheyyamo?and get some money back?
149	0	K..i deleted my contact that why?
2079	1	85233 FREE>Ringtone!Reply REAL
1693	0	Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
800	0	Gimme a few was  &lt;#&gt;  minutes ago
2262	0	Did you show him and wot did he say or could u not c him 4 dust?
3290	1	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
3178	0	In meeting da. I will call you
1931	0	Carry on not disturbing both of you
3930	0	Yes. Nigh you cant aha.
4184	0	Sorry, I'll call later in meeting
758	0	Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!
2392	0	PICK UR FONE UP NOW U DUMB?
3117	0	Uncle Abbey! Happy New Year. Abiola
3526	0	I not free today i haf 2 pick my parents up tonite...
4136	0	No need to say anything to me. I know i am an outsider
5362	0	I'm in inside office..still filling forms.don know when they leave me.
746	0	Dunno he jus say go lido. Same time 930.
1686	0	Cramps stopped. Going back to sleep
5125	0	After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...
127	0	Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.
5433	0	You're gonna have to be way more specific than that
2504	0	Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
859	0	Spoons it is then okay?
1802	0	I wanna watch that movie
2173	0	Yavnt tried yet and never played original either
2176	0	I'm at work. Please call
2239	0	Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
1691	1	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
4760	1	Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
2247	1	Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!
2554	0	Ü give me some time to walk there.
2367	1	Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
4982	0	I said its okay. Sorry
4058	0	Noice. Text me when you're here
2661	0	Want to finally have lunch today?
2730	1	Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR
4993	0	I'm hungry buy smth home...
3665	0	Huh? 6 also cannot? Then only how many mistakes?
1381	0	i dnt wnt to tlk wid u
519	0	That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. 
1336	0	Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)
1313	0	I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
5	1	FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv
5153	0	Haven't left yet so probably gonna be here til dinner
640	0	I had askd u a question some hours before. Its answer
4709	0	Did you say bold, then torch later. Or one torch and 2bold?
574	0	Waiting for your call.
346	0	Gudnite....tc...practice going on
1782	0	;-( oh well, c u later
1973	0	Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!
2445	0	Yes but i dont care! I need you bad, princess!
3990	0	Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
5327	0	Wishing you a wonderful week.
4052	0	Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL
807	0	sure, but make sure he knows we ain't smokin yet
4556	0	"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
3751	0	Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*
5040	0	Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
3835	0	Watching tv lor. Nice one then i like lor.
2475	0	Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!
3735	0	4 tacos + 1 rajas burrito, right?
15	1	XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL
2072	0	Good night my dear.. Sleepwell&amp;Take care
3714	0	If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.
514	0	No..jst change tat only..
4106	0	Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
4303	0	Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
1463	1	09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!
4037	0	How are you holding up?
3098	0	Yo, you at jp and hungry like a mofo?
4720	0	Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...
525	1	URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU
3179	0	K k :-):-) then watch some films.
4871	0	Dip's cell dead. So i m coming with him. U better respond else we shall come back.
4875	0	Wat happened to the cruise thing
2463	0	Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....
5061	0	I think i am disturbing her da
4200	1	cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP
922	0	On ma way to school. Can you pls send me ashley's number
3457	0	Ok. I.ll do you right later.
1104	0	Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
3599	0	Aight, we'll head out in a few
1286	0	Just wondering, the others just took off
3105	0	That's y i said it's bad dat all e gals know u... Wat u doing now?
4468	0	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,
1235	0	Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx
4472	0	Wa... U so efficient... Gee... Thanx...
3784	0	Can you do online transaction?
5026	0	I was gonna ask you lol but i think its at 7
641	0	Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out
416	0	Whatsup there. Dont u want to sleep
4433	0	Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
3088	0	So i asked how's anthony. Dad. And your bf
2736	0	I meant middle left or right?
114	1	GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
3532	0	Prepare to be pounded every night...
5083	0	Aiya we discuss later lar... Pick ü up at 4 is it?
3547	0	SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
5407	0	Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
4537	0	Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
2737	0	Really? I crashed out cuddled on my sofa.
34	1	Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
2051	0	Hi where you. You in home or calicut?
2810	0	Oh yeah I forgot. U can only take 2 out shopping at once.
1677	0	Yeah, that's fine! It's £6 to get in, is that ok? 
4799	0	Just come home. I don't want u to be miserable
1916	0	Its not that time of the month nor mid of the time?
5399	0	And he's apparently bffs with carly quick now
1263	1	Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)
1879	0	I AM AT A PARTY WITH ALEX NICHOLS
3351	0	Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
3873	0	I am joining today formally.Pls keep praying.will talk later.
1469	1	Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
976	0	Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya 
4428	0	So what did the bank say about the money?
4367	0	Mm yes dear look how i am hugging you both. :-P
4848	0	I am in escape theatre now. . Going to watch KAVALAN in a few minutes
2728	0	Whatsup there. Dont u want to sleep
4107	0	K then 2marrow are you coming to class.
4725	1	FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply
5292	1	Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
1161	0	You sure your neighbors didnt pick it up
3012	0	Hm good morning, headache anyone? :-)
979	0	Hey you can pay. With salary de. Only  &lt;#&gt; .
4855	0	Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.
1738	0	I cant pick the phone right now. Pls send a message
2836	0	Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..
3134	0	So no messages. Had food?
3003	0	Excellent, I'll see what riley's plans are
4130	0	Me i'm not workin. Once i get job...
3082	0	Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
1853	1	This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate 
1742	0	I can do that! I want to please you both inside and outside the bedroom...
2857	0	Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...
3187	0	Happy birthday to you....dear.with lots of love.rakhesh NRI
2400	0	Oh... Kay... On sat right?
4264	0	Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... 
2990	1	No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
4139	0	Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her
4514	1	Money i have won wining number 946 wot do i do next
4364	0	Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)
515	1	You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+
4962	0	A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND
4260	0	Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
4283	0	U can call now...
3120	0	Stop knowing me so well!
1489	0	Tell them no need to investigate about me anywhere.
484	0	Thank you baby! I cant wait to taste the real thing...
3812	0	Excellent! Wish we were together right now!
2117	0	It's that time of the week again, ryan
2244	0	Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
1612	0	645
2013	0	"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
1188	0	There's no point hangin on to mr not right if he's not makin u happy
2619	0	Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
4820	0	Got smaller capacity one? Quite ex...
2016	0	Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
5256	0	Well she's in for a big surprise!
3704	0	How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?
3216	0	I want snow. It's just freezing and windy.
683	0	Is xy going 4 e lunch?
4396	0	Only just got this message, not ignoring you. Yes, i was. Shopping that is
1097	1	Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
1834	0	When should I come over?
5311	0	K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
970	0	It wont b until 2.15 as trying 2 sort house out, is that ok?
3798	0	For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
4099	0	I think just yourself …Thanks and see you tomo
5044	0	O ic lol. Should play 9 doors sometime yo
128	0	Are you there in room.
4197	0	Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy
425	0	Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
4945	0	Wrong phone! This phone! I answer this one but assume the other is people i don't well
423	0	Siva is in hostel aha:-.
3682	0	LOL what happens in Vegas stays in vegas
5297	0	My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
2817	0	Genius what's up. How your brother. Pls send his number to my skype.
3172	0	Still otside le..u come 2morrow maga..
5200	1	Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
4053	0	Ya ok, then had dinner?
3382	1	complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+
4937	0	K..k.:)congratulation ..
4113	0	I'll see, but prolly yeah
3797	0	They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
2635	0	Sorry da thangam, very very sorry i am held up with prasad.
2289	0	Dont you have message offer
4920	0	Re your call; You didn't see my facebook huh?
1574	1	SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
1839	1	Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx
3787	0	Wat r u doing?
2380	0	Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.
4055	0	dont make ne plans for nxt wknd coz she wants us to come down then ok
3536	0	I'm at home. Please call
2962	0	I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
3627	0	Yeah right! I'll bring my tape measure fri!
1455	0	Can ü all decide faster cos my sis going home liao..
313	0	He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
5503	0	Perhaps * is much easy give your account identification, so i will tomorrow at UNI
5149	0	Pls call me da. What happen.
507	0	Maybe westshore or hyde park village, the place near my house?
2501	0	Remember to ask alex about his pizza
2202	0	"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
2131	0	Later i guess. I needa do mcat study too.
4832	0	Po de :-):):-):-):-). No need job aha.
5410	0	Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?
2287	0	I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
5089	0	What type of stuff do you sing?
3318	0	No worries, hope photo shoot went well. have a spiffing fun at workage. 
5152	0	Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
1149	0	I'm not driving... Raining! Then i'll get caught at e mrt station lor.
740	0	Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.
257	0	Mmm so yummy babe ... Nice jolt to the suzy
5354	0	Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.
4719	0	My uncles in Atlanta. Wish you guys a great semester.
5525	0	I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
2116	0	Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
3578	0	Yeah confirmed for you staying at  that weekend
5259	0	Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
856	1	Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
85	0	I call you later, don't have network. If urgnt, sms me.
5348	0	Do I? I thought I put it back in the box
3932	0	Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
2786	0	Yeah get the unlimited
5247	0	Gud ni8 dear..slp well..take care..swt dreams..Muah..
3851	0	I to am looking forward to all the sex cuddling.. Only two more sleeps 
1028	0	Are you not around or just still asleep? :V
59	0	Yes..gauti and sehwag out of odi series.
343	0	Where u been hiding stranger?
5352	0	Good morning princess! Have a great day!
530	0	Jay says that you're a double-faggot
4017	0	In which place i can get rooms cheap:-)
4062	0	Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was
849	0	Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later
754	0	When did you get to the library
3840	0	Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.
151	0	The wine is flowing and i'm i have nevering..
1163	1	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
4607	0	Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... 
84	0	Yup next stop.
4214	0	I attended but nothing is there.
3801	1	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
1145	0	Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
2561	0	Are you still getting the goods.
3329	0	No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore
5444	0	Good morning. At the repair shop--the ONLY reason i'm up at this hour.
1817	0	Are you going to write ccna exam this week??
5522	0	Thats cool. I want to please you...
4298	1	thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
5025	0	Where you. What happen
2189	1	FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
362	0	Oh ok no prob..
579	1	our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.
4548	0	Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
605	0	Meet after lunch la...
1750	0	DO NOT B LATE LOVE MUM
2699	1	FROM 88066 LOST £12 HELP
3511	0	I just saw ron burgundy captaining a party boat so yeah
3839	0	Went to pay rent. So i had to go to the bank to authorise the payment.
714	0	Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.
4408	0	Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit
2958	0	I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.
3137	0	Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks
3268	0	Ok then i come n pick u at engin?
3277	0	Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
4687	0	But pls dont play in others life.
1538	0	All sounds good. Fingers . Makes it difficult to type
1491	0	Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.
1995	0	Have you been practising your curtsey?
710	1	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
5102	1	This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
4839	0	All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
4596	0	Yo sorry was in the shower sup
360	0	Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted
281	0	You got called a tool?
4038	0	Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
4606	0	I need an 8th but I'm off campus atm, could I pick up in an hour or two?
4353	0	Hows the pain dear?y r u smiling?
3184	0	Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
1718	1	WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
2342	0	Tell dear what happen to you. Why you talking to me like an alian
5189	1	ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
182	0	Lol no. U can trust me.
2104	0	Its a site to simulate the test. It just gives you very tough questions to test your readiness.
2453	0	Okay. I've seen it. So i should pick it on friday?
2489	0	Aiyah e rain like quite big leh. If drizzling i can at least run home.
4167	0	Well if I'm that desperate I'll just call armand again
626	0	Haha good to hear, I'm officially paid and on the market for an 8th
1094	0	Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.
1080	0	Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
1206	0	The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
2049	0	So dont use hook up any how
3855	0	oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
5361	0	Yep get with the program. You're slacking.
5528	0	Its just the effect of irritation. Just ignore it
3248	0	* You gonna ring this weekend or wot?
2687	0	There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
2540	0	Hmmm:)how many players selected?
1167	0	I am not having her number sir
3185	0	Good morning pookie pie! Lol hope I didn't wake u up
4244	0	Okie...
1134	0	As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.
1993	1	Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
321	0	Merry Christmas to you too babe, i love ya *kisses*
1542	0	Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
3060	0	Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details
2842	0	Ok thanx...
4495	0	Man this bus is so so so slow. I think you're gonna get there before me
3200	0	No de.am seeing in online shop so that i asked.
2855	0	Haha... Hope ü can hear the receipt sound... Gd luck!
3623	0	Goin to workout lor... Muz lose e fats... 
4625	0	Jus finish blowing my hair. U finish dinner already?
5517	0	Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
1074	0	Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
5403	0	So gd got free ice cream... I oso wan...
1364	0	Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.
3695	0	Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
4956	0	Doing my masters. When will you buy a bb cos i have for sale and how's bf
5441	0	By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x
4524	0	Actually I decided I was too hungry so I haven't left yet :V
1835	0	I have a rather prominent bite mark on my right cheek
4050	0	Yeah that's the impression I got
3069	0	Boy you best get yo ass out here quick
3305	0	IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
2616	0	2marrow only. Wed at  &lt;#&gt;  to 2 aha.
1351	0	Bugis oso near wat... 
2354	1	Please CALL 08712402902 immediately as there is an urgent message waiting for you.
5386	0	I'm at work. Please call
1905	0	Wah... Okie okie... Muz make use of e unlimited... Haha... 
4035	0	Wot u up 2? Thout u were gonna call me!! Txt bak luv K
2949	0	Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
5077	0	Well, i'm glad you didn't find it totally disagreeable ... Lol
1271	0	Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..
2648	0	It,,s a taxt massage....tie-pos argh ok! Lool!
4191	0	Sorry, I'll call later
599	0	Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
4913	0	I am on the way to tirupur.
535	0	I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.
5314	1	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
958	0	Welp apparently he retired
3278	0	Its a great day. Do have yourself a beautiful one.
2941	1	You have 1 new message. Please call 08712400200.
4878	0	The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
4401	0	Juz go google n search 4 qet...
5091	0	No no. I will check all rooms befor activities
473	0	Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...
4857	0	yes baby! I need to stretch open your pussy!
4978	0	"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
1228	0	So ü'll be submitting da project tmr rite?
1305	0	Your right! I'll make the appointment right now.
5420	0	I dont know oh. Hopefully this month.
1941	0	Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
3435	0	Sending you greetings of joy and happiness. Do have a gr8 evening
5141	1	FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
5185	0	I just cooked a rather nice salmon a la you
5513	0	Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
4034	0	I am taking you for italian food. How about a pretty dress with no panties? :)
5305	0	Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?
